article,category,href,image,introduce,keywords,source,time,title
none,娱乐,http://new.qq.com/omn/20180729/20180729A006BE.html,http://inews.gtimg.com/newsapp_ls/0/4589036480_197130/0,随着中餐厅2的热播让我们再一次看到了苏有朋与赵薇同框的画面，近期网络上也曝光了一组两人早年合作过的电视《老房有喜》的剧照。照片中扎着两个麻花辫的赵薇看起来十分的清纯稚嫩，一双大眼睛扑闪扑闪的动人极了，蓄着胡子的苏有朋则是十分成熟的装扮，有着年代感里的绅士风范，两人都是十分美好的样子。赵薇与苏有朋两...,苏有朋;赵薇;中餐厅,天涯行摄,2018/7/29 15:05,赵薇苏有朋多年前剧照曝光，那时两人就饰演情侣
none,娱乐,http://new.qq.com/omn/20180729/20180729A0PTJY00,http://inews.gtimg.com/newsapp_ls/0/4588440077_240180/0,苏有朋的甜言蜜语把赵薇哄得很开心，薇姐：你还没从宫廷里出来,苏有朋;赵薇;甜言蜜语,蕉你笑,2018/7/29 14:02,苏有朋的甜言蜜语把赵薇哄得很开心，薇姐：你还没从宫廷里出来
none,娱乐,http://new.qq.com/omn/20180729/20180729A1HGDQ.html,http://inews.gtimg.com/newsapp_ls/0/4593784438_197130/0,［ ▲映后直播采访大合影］要说最近的档期，《狄仁杰之四大天王》是最应该买票去电影院观看的电影，绝对值回票价！影片的视觉效果无与伦比，徐克导演天马行空的想象力和执行力，在电影中的呈现堪称完美。在剧作本身上，演员的表演非常到位，尤其是马思纯的角色非常惊艳，相信在之后的“狄仁杰”系列中，会大放异彩！希望下...,四大天王;狄仁杰之四大天王;徐克;被采访人;马思纯;林更新;藤井树,藤井树观影团,2018/7/29 22:49,《狄仁杰之四大天王》的视觉震撼，只有看过才知道。
none,娱乐,http://new.qq.com/omn/20180729/20180729A1EXY6.html,http://inews.gtimg.com/newsapp_ls/0/4593240321_197130/0,老版《水浒传》94年开拍，98年播出，由赵季平操刀、刘欢演唱的《好汉歌》更是传唱至今。20年过去了，很多演员的也都走向了不同的发展之路。在《水浒传》三位女将中最漂亮的当属“一丈青”扈三娘了，当年演员郑爽扮演的扈三娘，曾给大家留下了深刻的印象！郑爽12岁考入辽宁省戏曲学校，专攻京剧刀马旦。曾主演《大破天门阵...,水浒传;扈三娘;郑爽;扈家庄,国贸先生,2018/7/29 21:53,她是《水浒传》中的扈三娘，当红时隐退，如今52岁未嫁被赞冻龄
none,娱乐,http://new.qq.com/omn/20180729/20180729A0OO4A.html,http://inews.gtimg.com/newsapp_ls/0/4588190057_197130/0,1.周中前去欣赏了地球第一筋肉人巨石强森的《摩天营救》，吓得我把初中学到的物理知识忘了个精光，只剩下了新学到的“强森定律”：肌肉越大，重力越小。当然，这个新知识只是惊喜的一部分，另一部分来自天王嫂昆凌，她饰演大boss麾下的冷血杀手夏，短发皮衣，美到爆炸。说实话，她刚出场时我完全没认出来这就是那个甜美可人...,暑期档;谭卓;昆凌;沙赞;延禧攻略,谈资,2018/7/29 13:30,谭卓或成暑期档最大赢家？
none,娱乐,http://new.qq.com/omn/20180729/20180729A1HE03.html,http://inews.gtimg.com/newsapp_ls/0/4593767523_197130/0,看电视今年卫视暑期档仍然是都市剧的天下，五大卫视纷纷选择以都市剧作为主力，而作为曾经的暑期档霸主，古装剧还有望回暖吗？文| 乒乓媛来源| 骨朵网络影视近日，《爱情相对论》《甜蜜暴击》等都市偶像剧纷纷定档暑期。至此，除正在热播的《扶摇》、预计即将播出的《武动乾坤》《斗破苍穹》等，今年的卫视暑期档延续了...,暑期档;都市剧;古装剧;流星花园;湖南卫视;黄金档,看电视,2018/7/29 22:47,五大卫视暑期档编排：都市剧占主流，古装剧还能爆吗？
none,娱乐,http://new.qq.com/omn/20180729/20180729A0M5P7.html,http://inews.gtimg.com/newsapp_ls/0/4587686933_197130/0,热播中的《中餐厅2》是观众们非常喜欢的一档综艺真人秀。在最新一期的节目中，餐厅终于开门营业了。赵薇和她的小伙伴们，用自己的真诚和热情，还有地道的中国菜，收获了客人们的好评无数。不得不提的就是舒淇了，她的主要工作就是招待客人们。有趣的是，餐厅开张第一天，就有位外国客人向舒淇隔空示爱。女神的魅力确实毋庸...,舒淇;英语;王俊凯;中餐厅,蕉你笑,2018/7/29 12:34,客人向舒淇隔空示爱，为了和她聊天，假装能听懂英文的样子超呆萌
none,娱乐,http://new.qq.com/omn/20180729/20180729A0H16W.html,http://inews.gtimg.com/newsapp_ls/0/4586719376_197130/0,根据猫眼专业版票房统计，《西虹市首富》目前累计票房已经超过6亿元，上映第三天的排片占比已经超过50%，远远高于其它影片，已经占据了绝对优势。昨天（7月28日）全国单日综合票房为4.59亿元，而《西虹市首富》这一部电影的单日票房就占了3.2亿元。今天片方还发布了一张庆功海报，其中显示该片观影人次已达1580万，并有望在...,沈腾;何炅;西虹市;西虹市首富,猫眼电影,2018/7/29 11:07,《西虹市首富》票房破6亿，沈腾的“个人迷恋”震惊何炅
none,娱乐,http://new.qq.com/omn/20180729/20180729B1CHV0.html,http://inews.gtimg.com/newsapp_ls/0/4593303863_197130/0,文丨刘江平翻拍大IP不易，常被海量原著粉送上一曲凉凉。《盗墓笔记》后传《沙海》改编的同名网剧正在腾讯视频热播，一周才六集，但惊喜不断。节奏明快、“神仙选角”，尤其剧中犹如繁星闪烁的原著梗，让“直戳我……,沙海;吴邪;南派三叔;盗墓笔记;稻米;白一骢,编剧帮,2018/7/29 21:00,《沙海》原著梗直击你心了吗？编剧：要让“稻米”的情怀找到寄托
none,娱乐,http://new.qq.com/omn/20180729/20180729A0VXIQ.html,http://inews.gtimg.com/newsapp_ls/0/4589785988_197130/0,全智贤新广告皮肤细腻眼神清澈，重回17年前《野蛮女友》清纯模样,全智贤;野蛮女友;我的野蛮女友;电影,鲜梦娱评,2018/7/29 16:19,全智贤新广告皮肤细腻眼神清澈，重回17年前《野蛮女友》的清纯
none,娱乐,http://new.qq.com/omn/20180729/20180729A0S0J7.html,http://inews.gtimg.com/newsapp_ls/0/4589223043_197130/0,最近，由秦岚、佘诗曼、聂远主演的古装剧《延禧攻略》开播，因该剧剧情不走寻常套路，引起了网民的注意。而在剧里饰演富察皇后的秦岚用年近40依然的美貌、一直在线的演技，演活了温柔娴静的富察皇后，被网友誉为：“心中的白月光”。时光回到2002年，刚踏足娱乐圈一年的秦岚，就被琼瑶阿姨夸奖：“秦岚一滴泪，天上一颗星。...,秦岚;黄晓明;延禧攻略;陆川;富察皇后,钓娱,2018/7/29 15:23,秦岚年近40美貌依旧演技不减，入行这些年她走过多少坎坷路
none,娱乐,http://new.qq.com/omn/20180729/20180729A0PCYW.html,http://inews.gtimg.com/newsapp_ls/0/4588350011_197130/0,2018年7月28日，北京，秦海璐现身机场，她透视雪纺衫配同色系“扫地裤”，走路生风气场强大。秦海璐用湿纸巾贴在脑门上降温，只见她笑意盈盈，看来高温的天气也无法阻挡她的好心情。图片来源：惊鸿潮搭/视觉中国            秦海璐。图片来源：zero/视觉中国            秦海璐气场十足。图片来源：zero/视觉中国         ...,秦海璐;湿纸巾,视觉中国最星动,2018/7/29 13:47,秦海璐走路生风气场强大 用湿纸巾降温甜笑心情大好
none,娱乐,http://new.qq.com/omn/20180729/20180729A0WZHQ00,http://inews.gtimg.com/newsapp_ls/0/4590011089_196130/0,有一种恐惧，叫你妈妈在看你,钱枫;陈学冬;朱雨辰;武艺;小王,剧王,2018/7/29 16:32,有一种恐惧，叫你妈妈在看你
none,娱乐,http://new.qq.com/omn/20180729/20180729A0SPI3.html,http://inews.gtimg.com/newsapp_ls/0/4589110400_197130/0,戚薇和李承铉的女儿Lucky最近圈粉无数，她不仅完美复刻戚哥的脸，性格也是可爱爆棚。这还没出道，嘉姐就已经迫不及待要pick这位小宝贝了！我的妈妈是戚哥亲子类综艺节目《想想办法吧爸爸》还没播出，小Lucky李乐祺已经因为太可爱一跃超过妈妈戚薇成为了大家的新晋宠儿。小Lucky的一举一动都自带吸粉功能，连无意间帅气的比...,戚薇;Jasper;gavin;嗯哼大王;杜江;应采儿,嘉人,2018/7/29 15:12,戚薇又想骗我生小孩！
none,娱乐,http://new.qq.com/omn/20180729/20180729A0HGVC.html,http://inews.gtimg.com/newsapp_ls/0/4586792171_197130/0,2016年电影《七月与安生》票房和口碑齐飞，而眼下电视剧版的《七月与安生》也正在宁波赶拍当中。剧中七月的扮演者是凭借《左耳》走红的陈都灵，安生的扮演者是正在热播的新版《流星花园》的女主演沈月。这两个小丫头接过周冬雨和马思纯的大旗，要在电视剧里继续上演七月与安生“相爱相杀”的故事，陈都灵和沈月也透露，两人...,七月与安生;陈都灵;沈月,猫眼电影,2018/7/29 11:13,剧版《七月与安生》戏里仍吵不停，戏外陈都灵却向沈月套近乎
none,娱乐,http://new.qq.com/omn/20180729/20180729A07M5D.html,http://inews.gtimg.com/newsapp_ls/0/4584705905_197130/0,第四季《跨界歌王》昨晚举行了最后的决赛。不得不说，这次助唱嘉宾真是强大。那英，助阵王凯。李健助阵吴秀波。李荣浩助阵陈学冬。金志文助阵韩东君。宁静则请来51合唱团。薛之谦助阵刘恺威，评委当助阵，薛之谦可以领双份薪酬吗？朴树助阵卢靖姗。两人一曲摇滚《在希望的田野》让现场沸腾。论气氛，绝对第一。朴树这是第三...,朴树;跨界歌王;栗坤;卢靖姗;音乐人;高晓松;薛之谦,闫五中,2018/7/29 7:13,连续三年来《跨界歌王》做嘉宾，相助的人不同，朴树的真诚没变
none,娱乐,http://new.qq.com/omn/20180729/20180729A0TFCY.html,http://inews.gtimg.com/newsapp_ls/0/4589263212_870492/0,《黑衣人外传》正在拍摄当中，在最新曝光的片场照里，“锤哥”克里斯·海姆斯沃斯与泰莎·汤普森同框合照，泰莎·汤普森曾在《雷神3》中饰演女武神。照片当中的两人都穿上了白色衬衫，戴上了黑色领带。据了解，克里斯·海姆斯沃斯此次饰演的特工H是一名温和但却有些刻板的“007”式的特工。而泰莎·汤普森则饰演一名知道外...,片场;锤哥;黑衣人外传;黑衣人;泰莎·汤普森;克里斯·海姆斯沃斯;女武神,猫眼电影,2018/7/29 15:28,锤哥与“女武神”同框《黑衣人外传》片场，统一着装尽显干练
none,娱乐,http://new.qq.com/omn/20180729/20180729A0PO4P.html,http://inews.gtimg.com/newsapp_ls/0/4588415530_197130/0,对于大部分小朋友来说都喜欢玩水，比如林志颖家的双胞胎儿子，比如咘咘和Bo妞，又比如刘畊宏家的兄妹三人。7月29日凌晨，刘畊宏的老婆王婉霏晒出了自己和三个孩子在一起哈皮的画面，并配文：酷热的夏天，就是要玩水！小泡芙穿着一件黄色泳衣，扎起了头发，躺在泳圈里，十分可爱。小泡芙皮肤白皙，蜷缩着双腿，就好像还在妈...,泡芙;刘畊宏;王婉霏;摆拍,方舟先生,2018/7/29 13:55,刘畊宏带孩子们玩水，小泡芙玩水越来越会摆拍，哥哥宇恩蓄起长发
none,娱乐,http://new.qq.com/omn/20180729/20180729A0MH00.html,http://inews.gtimg.com/newsapp_ls/0/4587728561_197130/0,点击标题下「浙江卫视中国蓝」可快速关注今晚，在浙江卫视海天《熟悉的味道》中，著名笑星潘长江将要为自己的妻子杨云献上感恩美食。潘长江节目中坦言自己多年以来忙于工作，家里的事情更多都交给了妻子，所以自己十分感谢妻子对自己的付出，也感谢她对整个大家庭的付出。不知情的妻子来到节目现场，她到底说了些什么让主持...,潘长江;杨云;熟悉的味道;海天,浙江卫视,2018/7/29 12:38,潘长江与妻子默契非凡，三十多年情比金坚
none,娱乐,http://new.qq.com/omn/20180729/20180729A0K14B.html,http://inews.gtimg.com/newsapp_ls/0/4587332707_197130/0,提到小品演员潘长江，在春晚舞台上给我们带来了无数的开心和快乐。尤其是和老搭档蔡明每年春晚都会带来新意，这让不少粉丝非常期待。其实别看潘老师个头小，私下里对老婆杨云好的绝对是没有话说。就在近期，杨云参加了综艺节目《熟悉的味道》，节目中就对潘长江赞不绝口。杨云称：我一接触他，就觉得这个人挺朴实挺老实，我...,潘长江;杨云;潘阳,娱乐哗啦啦,2018/7/29 11:59,潘长江获妻子深情告白：别看他个头不高，却是个顶天立地的男子汉
none,娱乐,http://new.qq.com/omn/20180729/20180729A0HNFR.html,http://inews.gtimg.com/newsapp_ls/0/4586831130_197130/0,潘长江带妻子罕见公开亮相，现场为妻子下厨、挑选衣服,潘长江;杨云;潘阳,粑粑娱乐圈,2018/7/29 11:17,潘长江带妻子罕见公开亮相，现场为妻子下厨、挑选衣服
none,娱乐,http://new.qq.com/omn/20180729/20180729A0EZVF.html,http://inews.gtimg.com/newsapp_ls/0/4586404566_197130/0,欧弟妻子自曝预产期还有43天，肚大如箩四肢却依然纤细,欧弟;预产期;郑云灿;汪涵;孕肚照;天天向上,林夕媛,2018/7/29 10:38,欧弟妻子自曝预产期还有43天，肚大如箩四肢却依然纤细
none,娱乐,http://new.qq.com/omn/20180729/20180729A1BSFO.html,http://inews.gtimg.com/newsapp_ls/0/4592656181_197130/0,《延禧攻略》热播，聂远又一次以古装的形象回归大众视线，不得不说，这个扮相是相当帅气的。演技也过关，又跟皇后有着极为宠溺的感情线，可以说这个角色已经被聂远演神了，非常圈粉。而圈粉无数的同时，也有人想起他过往的古装剧，每个都很经典。甚至还有人提及，他曾经错过的那部《神雕侠侣》。是的，当年《神雕仙侣》杨过...,聂远;神雕侠侣;杨过;黄晓明;延禧攻略;神仙姐姐,剧说天下,2018/7/29 20:56,同样是《神雕侠侣》杨过的定妆照，聂远和黄晓明对比，谁赢了？
none,娱乐,http://new.qq.com/omn/20180729/20180729A0E2FQ.html,http://inews.gtimg.com/newsapp_ls/0/4586296183_197130/0,近期网络上曝光了一组女星们没有PS的照片，下面我们来看看离开了PS的她们会有什么样的变化呢？看下面这张刘涛的照片，大家常常看到在镜头下的刘涛是十分成熟精致的一个女人，举手投足间都有着一种独特的韵味，而这张没有经过PS的刘涛其实差别并不明显，依旧是成熟女人的风范，只是妆容在没有PS的情况下略显杂乱，少了一丝...,倪妮;关晓彤;刘涛;Angelababy;李冰冰;袁泉,天涯行摄,2018/7/29 10:28,女星无PS照展露真面孔，拥有高级脸的她都逃不过岁月的痕迹
